MPN,Manufacturer,Description,Subcategory,Stock,Unit Price,Package,Mounting Type,Status,Datasheet URL,Product URL,Access Time,Clock Frequency,DigiKey Programmable,Grade,Memory Format,Memory Interface,Memory Organization,Memory Size,Memory Type,Operating Temperature,Qualification,Series,Technology,Voltage - Supply,"Write Cycle Time - Word, Page"
DS1245Y-120+,Analog Devices Inc./Maxim Integrated,IC NVSRAM 1MBIT PARALLEL 32EDIP,memory,255,58.3,"32-DIP Module (0.600"", 15.24mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/DS1245AB-DS1245Y.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/DS1245Y-120/1087327,120 ns,,Not Verified,,NVSRAM,Parallel,128K x 8,1Mbit,Non-Volatile,0°C ~ 70°C (TA),,,NVSRAM (Non-Volatile SRAM),4.5V ~ 5.5V,120ns
DS1245Y-70IND+,Analog Devices Inc./Maxim Integrated,IC NVSRAM 1MBIT PARALLEL 32EDIP,memory,743,58.58,"32-DIP Module (0.600"", 15.24mm)",Through Hole,Active,https://www.analog.com/media/en/technical-documentation/data-sheets/DS1245AB-DS1245Y.pdf,https://www.digikey.com/en/products/detail/analog-devices-inc-maxim-integrated/DS1245Y-70IND/1087328,70 ns,,Not Verified,,NVSRAM,Parallel,128K x 8,1Mbit,Non-Volatile,-40°C ~ 85°C (TA),,,NVSRAM (Non-Volatile SRAM),4.5V ~ 5.5V,70ns
FM16W08-SGTR,Infineon Technologies,IC FRAM 64KBIT PARALLEL 28SOIC,memory,1151,8.71,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM16W08_64-Kbit_(8_K_8)_Wide_Voltage_Bytewide_F-RAM_Memory-DataSheet-v07_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebdeb9030f2&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM16W08-SGTR/4090349,,,Verified,,FRAM,Parallel,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 5.5V,130ns
FM1808B-SG,Infineon Technologies,IC FRAM 256KBIT PARALLEL 28SOIC,memory,1724,16.95,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM1808B_256-Kbit_(32_K_8)_Bytewide_F-RAM_Memory-DataSheet-v07_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec8a2d3411d&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM1808B-SG/4090351,,,Not Verified,,FRAM,Parallel,32K x 8,256Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),4.5V ~ 5.5V,130ns
FM18W08-SG,Infineon Technologies,IC FRAM 256KBIT PARALLEL 28SOIC,memory,1345,16.8,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM18W08_256-Kbit_(32_K_8)_Wide_Voltage_Bytewide_F-RAM_Memory-DataSheet-v06_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec89b424117&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM18W08-SG/4090358,,,Not Verified,,FRAM,Parallel,32K x 8,256Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 5.5V,130ns
FM18W08-SGTR,Infineon Technologies,IC FRAM 256KBIT PARALLEL 28SOIC,memory,334,16.8,"28-SOIC (0.295"", 7.50mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM18W08_256-Kbit_(32_K_8)_Wide_Voltage_Bytewide_F-RAM_Memory-DataSheet-v06_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec89b424117&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM18W08-SGTR/4090359,,,Not Verified,,FRAM,Parallel,32K x 8,256Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 5.5V,130ns
FM22LD16-55-BG,Infineon Technologies,IC FRAM 4MBIT PARALLEL 48FBGA,memory,567,59.48,48-TFBGA,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM22LD16_4_MBIT_(256K_X_16)_F-RAM-DataSheet-v09_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec886284102&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM22LD16-55-BG/3788687,110 ns,,Not Verified,,FRAM,Parallel,256K x 16,4Mbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 3.6V,110ns
FM24C04B-G,Infineon Technologies,IC FRAM 4KBIT I2C 1MHZ 8SOIC,memory,2621,2.72,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24C04B_4-Kbit_(512_8)_Serial_(I2C)_F-RAM-DataSheet-v14_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec967c841cc&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM24C04B-G/3788652,550 ns,1 MHz,Not Verified,,FRAM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),4.5V ~ 5.5V,
FM24C04B-GTR,Infineon Technologies,IC FRAM 4KBIT I2C 1MHZ 8SOIC,memory,10820,2.39,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24C04B_4-Kbit_(512_8)_Serial_(I2C)_F-RAM-DataSheet-v14_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec967c841cc&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM24C04B-GTR/3788929,550 ns,1 MHz,Not Verified,,FRAM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),4.5V ~ 5.5V,
FM24C16B-GTR,Infineon Technologies,IC FRAM 16KBIT I2C 1MHZ 8SOIC,memory,5528,2.27,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24C16B_16-Kbit_(2_K_8)_Serial_(I2C)_F-RAM-DataSheet-v14_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec98bd541dd&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM24C16B-GTR/3788930,550 ns,1 MHz,Not Verified,,FRAM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),4.5V ~ 5.5V,
FM24C64B-G,Infineon Technologies,IC FRAM 64KBIT I2C 1MHZ 8SOIC,memory,1732,3.99,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24C64B_64-Kbit_(8_K_8)_Serial_(I2C)_F-RAM-DataSheet-v10_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebdee5b30f8,https://www.digikey.com/en/products/detail/infineon-technologies/FM24C64B-G/3788982,550 ns,1 MHz,Not Verified,,FRAM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),4.5V ~ 5.5V,
FM24C64B-GTR,Infineon Technologies,IC FRAM 64KBIT I2C 1MHZ 8SOIC,memory,3027,3.48,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24C64B_64-Kbit_(8_K_8)_Serial_(I2C)_F-RAM-DataSheet-v10_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebdee5b30f8,https://www.digikey.com/en/products/detail/infineon-technologies/FM24C64B-GTR/3788931,550 ns,1 MHz,Not Verified,,FRAM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),4.5V ~ 5.5V,
FM24CL04B-G,Infineon Technologies,IC FRAM 4KBIT I2C 1MHZ 8SOIC,memory,3551,2.06,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24CL04B_4-Kbit_(512_8)_Serial_(I2C)_F-RAM-DataSheet-v13_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec994a941e3&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM24CL04B-G/3788983,550 ns,1 MHz,Not Verified,,FRAM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 3.6V,
FM24CL04B-GTR,Infineon Technologies,IC FRAM 4KBIT I2C 1MHZ 8SOIC,memory,13622,2.06,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24CL04B_4-Kbit_(512_8)_Serial_(I2C)_F-RAM-DataSheet-v13_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec994a941e3&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM24CL04B-GTR/3788932,550 ns,1 MHz,Not Verified,,FRAM,I2C,512 x 8,4Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 3.6V,
FM24CL16B-DG,Infineon Technologies,IC FRAM 16KBIT I2C 1MHZ 8DFN,memory,3158,2.68,8-WDFN Exposed Pad,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24CL16B_16-Kbit_(2_K_8)_Serial_(I2C)_F-RAM-DataSheet-v13_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec99cb241e9,https://www.digikey.com/en/products/detail/infineon-technologies/FM24CL16B-DG/3788984,550 ns,1 MHz,Not Verified,,FRAM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 3.6V,
FM24CL16B-DGTR,Infineon Technologies,IC FRAM 16KBIT I2C 1MHZ 8DFN,memory,10635,2.68,8-WDFN Exposed Pad,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24CL16B_16-Kbit_(2_K_8)_Serial_(I2C)_F-RAM-DataSheet-v13_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec99cb241e9,https://www.digikey.com/en/products/detail/infineon-technologies/FM24CL16B-DGTR/3788933,550 ns,1 MHz,Not Verified,,FRAM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 3.6V,
FM24CL16B-G,Infineon Technologies,IC FRAM 16KBIT I2C 1MHZ 8SOIC,memory,2831,2.42,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24CL16B_16-Kbit_(2_K_8)_Serial_(I2C)_F-RAM-DataSheet-v13_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec99cb241e9,https://www.digikey.com/en/products/detail/infineon-technologies/FM24CL16B-G/3788653,550 ns,1 MHz,Verified,,FRAM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 3.6V,
FM24CL16B-GTR,Infineon Technologies,IC FRAM 16KBIT I2C 1MHZ 8SOIC,memory,15475,1.84,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24CL16B_16-Kbit_(2_K_8)_Serial_(I2C)_F-RAM-DataSheet-v13_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec99cb241e9,https://www.digikey.com/en/products/detail/infineon-technologies/FM24CL16B-GTR/3788934,550 ns,1 MHz,Verified,,FRAM,I2C,2K x 8,16Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 3.65V,
FM24CL64B-DG,Infineon Technologies,IC FRAM 64KBIT I2C 1MHZ 8DFN,memory,309,4.56,8-WDFN Exposed Pad,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24CL64B_64-Kbit_(8_K_8)_Serial_(I2C)_F-RAM-DataSheet-v12_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebdf13330fe&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM24CL64B-DG/3788985,550 ns,1 MHz,Not Verified,,FRAM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 3.6V,
FM24CL64B-DGTR,Infineon Technologies,IC FRAM 64KBIT I2C 1MHZ 8DFN,memory,20259,4.32,8-WDFN Exposed Pad,Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24CL64B_64-Kbit_(8_K_8)_Serial_(I2C)_F-RAM-DataSheet-v12_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebdf13330fe&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM24CL64B-DGTR/3788935,550 ns,1 MHz,Not Verified,,FRAM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 3.6V,
FM24CL64B-G,Infineon Technologies,IC FRAM 64KBIT I2C 1MHZ 8SOIC,memory,5408,3.09,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24CL64B_64-Kbit_(8_K_8)_Serial_(I2C)_F-RAM-DataSheet-v12_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebdf13330fe&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM24CL64B-G/3788654,550 ns,1 MHz,Verified,,FRAM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 3.65V,
FM24CL64B-GTR,Infineon Technologies,IC FRAM 64KBIT I2C 1MHZ 8SOIC,memory,12228,3.09,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24CL64B_64-Kbit_(8_K_8)_Serial_(I2C)_F-RAM-DataSheet-v12_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ebdf13330fe&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM24CL64B-GTR/3788937,550 ns,1 MHz,Verified,,FRAM,I2C,8K x 8,64Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2.7V ~ 3.65V,
FM24V01A-G,Infineon Technologies,IC FRAM 128KBIT I2C 3.4MHZ 8SOIC,memory,913,4.37,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24V01A_128_KBIT_(16K_X_8)_SERIAL_(I2C)_F-RAM-DataSheet-v12_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec94a3541b4&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM24V01A-G/5210377,130 ns,3.4 MHz,Not Verified,,FRAM,I2C,16K x 8,128Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2V ~ 3.6V,
FM24V01A-GTR,Infineon Technologies,IC FRAM 128KBIT I2C 3.4MHZ 8SOIC,memory,11510,4.37,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24V01A_128_KBIT_(16K_X_8)_SERIAL_(I2C)_F-RAM-DataSheet-v12_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec94a3541b4&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM24V01A-GTR/5210532,130 ns,3.4 MHz,Not Verified,,FRAM,I2C,16K x 8,128Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2V ~ 3.6V,
FM24V02A-G,Infineon Technologies,IC FRAM 256KBIT I2C 3.4MHZ 8SOIC,memory,1068,7.46,"8-SOIC (0.154"", 3.90mm Width)",Surface Mount,Active,https://www.infineon.com/dgdl/Infineon-FM24V02A_256_Kbit_(32K_8)_Serial_(I2C)_F_RAM-DataSheet-v10_00-EN.pdf?fileId=8ac78c8c7d0d8da4017d0ec9592741c0&utm_source=cypress&utm_medium=referral&utm_campaign=202110_globe_en_all_integration-files,https://www.digikey.com/en/products/detail/infineon-technologies/FM24V02A-G/5210378,130 ns,3.4 MHz,Not Verified,,FRAM,I2C,32K x 8,256Kbit,Non-Volatile,-40°C ~ 85°C (TA),,F-RAM™,FRAM (Ferroelectric RAM),2V ~ 3.6V,
